user_id,last_order_date,frequency,monetary,avg_basket,n_items_total,first_order_date,recency,customer_age_days,order_frequency_per_month,R_score,F_score,M_score,RFM_score,RFM_combined,segment
6985,2023-12-28,3,108.52000000000001,36.17333333333334,18,2023-11-18,64,104,0.87,2,2,2,222,2.0,Potential Loyalists
6986,2023-12-18,4,142.32999999999998,35.582499999999996,27,2023-12-02,74,90,1.33,2,2,2,222,2.0,Potential Loyalists
6987,2024-02-25,14,820.05,58.574999999999996,163,2024-01-23,5,38,11.05,5,5,5,555,5.0,Champions
6988,2024-02-27,13,801.29,61.637692307692305,154,2024-01-31,3,30,13.0,5,5,5,555,5.0,Champions
6989,2024-02-12,21,1353.0900000000001,64.43285714285715,268,2024-01-04,18,57,11.05,4,5,5,455,4.666666666666667,Champions
6990,2024-02-22,20,871.9,43.595,169,2024-01-20,8,41,14.63,5,5,5,555,5.0,Champions
6991,2024-02-04,9,391.63,43.51444444444444,72,2024-01-07,26,54,5.0,4,4,4,444,4.0,Champions
6992,2023-08-12,1,22.89,22.89,6,2023-08-12,202,202,0.15,1,1,1,111,1.0,Lost Customers
6993,2024-01-16,6,186.85,31.141666666666666,26,2023-12-27,45,65,2.77,3,3,3,333,3.0,Loyal Customers
6994,2023-12-27,1,32.19,32.19,8,2023-12-27,65,65,0.46,2,1,1,211,1.3333333333333333,Potential Loyalists
6995,2023-12-13,2,62.74,31.37,8,2023-12-03,79,89,0.67,2,1,1,211,1.3333333333333333,Potential Loyalists
6996,2023-12-21,4,102.25,25.5625,23,2023-11-05,71,117,1.03,2,2,2,222,2.0,Potential Loyalists
6997,2024-02-20,11,390.61,35.51,74,2024-01-11,10,50,6.6,5,4,4,544,4.333333333333333,Champions
6998,2023-10-15,1,36.01,36.01,8,2023-10-15,138,138,0.22,1,1,1,111,1.0,Lost Customers
6999,2023-12-11,6,177.61,29.60166666666667,42,2023-10-17,81,136,1.32,2,3,3,233,2.6666666666666665,Loyal Customers
7000,2023-12-29,5,135.63,27.125999999999998,22,2023-11-23,63,99,1.52,2,3,2,232,2.3333333333333335,At Risk
7001,2023-09-14,2,44.8,22.4,7,2023-08-28,169,186,0.32,1,1,1,111,1.0,Lost Customers
7002,2024-02-03,2,70.71,35.355,12,2024-01-04,27,57,1.05,4,1,2,412,2.3333333333333335,Potential Loyalists
7003,2024-02-07,4,176.51999999999998,44.129999999999995,26,2024-01-25,23,36,3.33,4,2,3,423,3.0,Potential Loyalists
7004,2023-10-24,1,19.41,19.41,4,2023-10-24,129,129,0.23,1,1,1,111,1.0,Lost Customers
7005,2024-01-21,8,250.97,31.37125,49,2023-12-19,40,73,3.29,3,4,4,344,3.6666666666666665,Loyal Customers
7006,2023-12-22,1,35.13,35.13,2,2023-12-22,70,70,0.43,2,1,1,211,1.3333333333333333,Potential Loyalists
7007,2024-02-21,18,1043.84,57.99111111111111,198,2024-01-06,9,55,9.82,5,5,5,555,5.0,Champions
7008,2024-02-24,20,1097.3799999999999,54.86899999999999,211,2024-01-14,6,47,12.77,5,5,5,555,5.0,Champions
7009,2024-01-30,5,153.18,30.636000000000003,30,2023-12-12,31,80,1.88,3,3,3,333,3.0,Loyal Customers
7010,2024-02-19,17,1015.79,59.75235294117647,196,2024-01-15,11,46,11.09,5,5,5,555,5.0,Champions
7011,2023-08-22,1,19.95,19.95,3,2023-08-22,192,192,0.16,1,1,1,111,1.0,Lost Customers
7012,2024-02-29,19,1134.6299999999999,59.717368421052626,216,2024-01-02,1,59,9.66,5,5,5,555,5.0,Champions
7013,2024-01-10,4,98.96000000000001,24.740000000000002,18,2023-12-03,51,89,1.35,2,2,2,222,2.0,Potential Loyalists
7014,2024-02-18,15,660.73,44.04866666666667,137,2024-01-17,12,44,10.23,5,5,5,555,5.0,Champions
7015,2023-09-10,1,29.93,29.93,9,2023-09-10,173,173,0.17,1,1,1,111,1.0,Lost Customers
7016,2024-01-30,3,109.00999999999999,36.336666666666666,19,2023-12-16,31,76,1.18,3,2,2,322,2.3333333333333335,Potential Loyalists
7017,2024-02-26,14,779.6,55.68571428571429,145,2024-01-11,4,50,8.4,5,5,5,555,5.0,Champions
7018,2024-02-23,18,1037.1299999999999,57.618333333333325,191,2024-01-24,7,37,14.59,5,5,5,555,5.0,Champions
7019,2024-02-11,5,168.76999999999998,33.754,32,2024-01-19,19,42,3.57,4,3,3,433,3.3333333333333335,Loyal Customers
7020,2023-09-25,1,23.43,23.43,4,2023-09-25,158,158,0.19,1,1,1,111,1.0,Lost Customers
7021,2023-08-12,1,31.72,31.72,6,2023-08-12,202,202,0.15,1,1,1,111,1.0,Lost Customers
7022,2024-02-17,14,577.9499999999999,41.28214285714285,120,2024-01-02,13,59,7.12,5,5,5,555,5.0,Champions
7023,2024-01-12,3,96.17999999999999,32.059999999999995,16,2024-01-08,49,53,1.7,3,2,2,322,2.3333333333333335,Potential Loyalists
7024,2024-02-29,10,518.77,51.876999999999995,102,2024-01-30,1,31,9.68,5,4,4,544,4.333333333333333,Champions
7025,2024-01-20,8,209.6,26.2,39,2023-12-11,41,81,2.96,3,4,3,343,3.3333333333333335,Loyal Customers
7026,2024-01-09,6,206.19,34.365,43,2023-12-14,52,78,2.31,2,3,3,233,2.6666666666666665,Loyal Customers
7027,2024-01-25,11,445.32,40.483636363636364,84,2023-12-26,36,66,5.0,3,4,4,344,3.6666666666666665,Loyal Customers
7028,2024-01-12,8,292.5,36.5625,60,2023-12-03,49,89,2.7,3,4,4,344,3.6666666666666665,Loyal Customers
7029,2023-09-12,3,104.82000000000001,34.940000000000005,19,2023-07-25,171,220,0.41,1,2,2,122,1.6666666666666667,Lost Customers
7030,2024-02-21,20,1047.34,52.367,191,2023-12-23,9,69,8.7,5,5,5,555,5.0,Champions
7031,2024-01-23,9,332.93,36.992222222222225,58,2024-01-11,38,50,5.4,3,4,4,344,3.6666666666666665,Loyal Customers
7032,2024-02-16,6,287.3,47.88333333333333,55,2024-01-30,14,31,5.81,4,3,4,434,3.6666666666666665,Loyal Customers
7033,2024-01-29,8,280.27,35.03375,50,2024-01-10,32,51,4.71,3,4,4,344,3.6666666666666665,Loyal Customers
7034,2024-01-29,11,521.94,47.44909090909091,102,2024-01-08,32,53,6.23,3,4,4,344,3.6666666666666665,Loyal Customers
7035,2023-12-02,1,26.87,26.87,3,2023-12-02,90,90,0.33,1,1,1,111,1.0,Lost Customers
7036,2024-02-22,16,1042.28,65.1425,206,2024-01-19,8,42,11.43,5,5,5,555,5.0,Champions
7037,2023-12-08,2,48.17,24.085,8,2023-11-29,84,93,0.65,2,1,1,211,1.3333333333333333,Potential Loyalists
7038,2023-08-26,3,51.160000000000004,17.053333333333335,6,2023-07-06,188,239,0.38,1,2,1,121,1.3333333333333333,Lost Customers
7039,2024-01-06,1,11.46,11.46,2,2024-01-06,55,55,0.55,2,1,1,211,1.3333333333333333,Potential Loyalists
7040,2023-12-25,4,142.19,35.5475,27,2023-11-20,67,102,1.18,2,2,2,222,2.0,Potential Loyalists
7041,2024-02-01,15,678.83,45.25533333333333,135,2023-12-30,29,62,7.26,3,5,5,355,4.333333333333333,Loyal Customers
7042,2024-02-29,19,1118.73,58.880526315789474,206,2024-01-07,1,54,10.56,5,5,5,555,5.0,Champions
7043,2024-02-06,7,295.48,42.21142857142858,58,2024-01-11,24,50,4.2,4,4,4,444,4.0,Champions
7044,2023-10-28,1,22.11,22.11,5,2023-10-28,125,125,0.24,1,1,1,111,1.0,Lost Customers
7045,2023-09-24,1,18.81,18.81,4,2023-09-24,159,159,0.19,1,1,1,111,1.0,Lost Customers
7046,2024-01-31,6,199.72,33.28666666666667,43,2024-01-04,30,57,3.16,3,3,3,333,3.0,Loyal Customers
7047,2024-02-13,11,502.45,45.67727272727273,88,2024-01-11,17,50,6.6,4,4,4,444,4.0,Champions
7048,2024-02-03,6,206.67000000000002,34.445,39,2024-01-03,27,58,3.1,4,3,3,433,3.3333333333333335,Loyal Customers
7049,2024-02-23,12,541.6,45.13333333333333,121,2024-01-15,7,46,7.83,5,5,4,554,4.666666666666667,Champions
7050,2023-10-02,1,42.22,42.22,8,2023-10-02,151,151,0.2,1,1,1,111,1.0,Lost Customers
7051,2024-02-02,11,508.63,46.23909090909091,98,2024-01-02,28,59,5.59,3,4,4,344,3.6666666666666665,Loyal Customers
7052,2024-01-24,7,238.41,34.058571428571426,44,2024-01-08,37,53,3.96,3,4,3,343,3.3333333333333335,Loyal Customers
7053,2024-01-17,3,86.78,28.926666666666666,20,2024-01-06,44,55,1.64,3,2,2,322,2.3333333333333335,Potential Loyalists
7054,2024-02-08,8,320.94,40.1175,72,2024-01-22,22,39,6.15,4,4,4,444,4.0,Champions
7055,2024-01-07,4,101.78999999999999,25.447499999999998,12,2023-12-14,54,78,1.54,2,2,2,222,2.0,Potential Loyalists
7056,2023-09-30,2,45.76,22.88,8,2023-08-31,153,183,0.33,1,1,1,111,1.0,Lost Customers
7057,2024-02-18,14,665.73,47.55214285714286,135,2024-01-15,12,46,9.13,5,5,5,555,5.0,Champions
7058,2024-01-04,3,96.03,32.01,19,2023-12-16,57,76,1.18,2,2,2,222,2.0,Potential Loyalists
7059,2024-01-21,4,111.97,27.9925,30,2023-12-13,40,79,1.52,3,2,2,322,2.3333333333333335,Potential Loyalists
7060,2024-02-12,9,392.65999999999997,43.62888888888889,74,2024-01-28,18,33,8.18,4,4,4,444,4.0,Champions
7061,2024-02-22,17,909.73,53.51352941176471,162,2024-01-09,8,52,9.81,5,5,5,555,5.0,Champions
7062,2024-02-26,12,540.2,45.01666666666667,100,2024-01-13,4,48,7.5,5,5,4,554,4.666666666666667,Champions
7063,2024-02-24,22,1269.65,57.71136363636364,239,2024-01-05,6,56,11.79,5,5,5,555,5.0,Champions
7064,2024-02-11,4,122.16999999999999,30.542499999999997,26,2024-02-04,19,26,4.62,4,2,2,422,2.6666666666666665,Potential Loyalists
7065,2023-12-08,4,93.31,23.3275,13,2023-10-28,84,125,0.96,2,2,2,222,2.0,Potential Loyalists
7066,2023-12-02,2,57.15,28.575,8,2023-11-09,90,113,0.53,1,1,1,111,1.0,Lost Customers
7067,2023-11-26,1,21.19,21.19,2,2023-11-26,96,96,0.31,1,1,1,111,1.0,Lost Customers
7068,2024-01-19,7,265.22,37.88857142857143,48,2023-12-24,42,68,3.09,3,4,4,344,3.6666666666666665,Loyal Customers
7069,2024-01-06,4,145.21,36.3025,34,2023-11-16,55,106,1.13,2,2,3,223,2.3333333333333335,Potential Loyalists
7070,2024-01-13,2,37.230000000000004,18.615000000000002,7,2024-01-05,48,56,1.07,3,1,1,311,1.6666666666666667,Potential Loyalists
7071,2024-02-19,13,521.22,40.09384615384616,115,2024-01-15,11,46,8.48,5,5,4,554,4.666666666666667,Champions
7072,2024-02-20,10,433.92,43.392,69,2024-02-05,10,25,12.0,5,4,4,544,4.333333333333333,Champions
7073,2024-02-04,5,140.82,28.163999999999998,29,2024-01-04,26,57,2.63,4,3,2,432,3.0,Potential Loyalists
7074,2023-12-07,6,162.98,27.16333333333333,30,2023-10-14,85,139,1.29,2,3,3,233,2.6666666666666665,Loyal Customers
7075,2024-02-04,4,131.76,32.94,30,2023-12-21,26,71,1.69,4,2,2,422,2.6666666666666665,Potential Loyalists
7076,2024-02-20,12,585.4,48.78333333333333,113,2024-02-02,10,28,12.86,5,5,5,555,5.0,Champions
7077,2023-10-28,1,23.41,23.41,4,2023-10-28,125,125,0.24,1,1,1,111,1.0,Lost Customers
7078,2024-02-21,17,1040.14,61.184705882352944,211,2023-12-16,9,76,6.71,5,5,5,555,5.0,Champions
7079,2023-09-09,2,40.56999999999999,20.284999999999997,9,2023-08-10,174,204,0.29,1,1,1,111,1.0,Lost Customers
7080,2023-11-24,2,73.64,36.82,11,2023-11-11,98,111,0.54,1,1,2,112,1.3333333333333333,Lost Customers
7081,2023-12-27,5,110.28,22.056,10,2023-11-02,65,120,1.25,2,3,2,232,2.3333333333333335,At Risk
7082,2023-12-04,3,96.05,32.016666666666666,15,2023-10-05,88,148,0.61,2,2,2,222,2.0,Potential Loyalists
7083,2024-01-25,11,438.71000000000004,39.88272727272727,86,2023-12-31,36,61,5.41,3,4,4,344,3.6666666666666665,Loyal Customers
7084,2023-12-30,1,24.52,24.52,1,2023-12-30,62,62,0.48,2,1,1,211,1.3333333333333333,Potential Loyalists
7085,2023-12-09,5,136.77,27.354000000000003,27,2023-11-08,83,114,1.32,2,3,2,232,2.3333333333333335,At Risk
7086,2023-11-22,7,189.93,27.132857142857144,31,2023-10-23,100,130,1.62,1,4,3,143,2.6666666666666665,Loyal Customers
7087,2024-02-25,10,445.34,44.534,75,2024-01-27,5,34,8.82,5,4,4,544,4.333333333333333,Champions
7088,2024-02-27,14,682.52,48.75142857142857,117,2024-01-31,3,30,14.0,5,5,5,555,5.0,Champions
7089,2024-02-18,12,552.1,46.00833333333333,100,2024-01-18,12,43,8.37,5,5,5,555,5.0,Champions
7090,2024-02-14,4,118.82,29.705,24,2024-02-01,16,29,4.14,4,2,2,422,2.6666666666666665,Potential Loyalists
7091,2024-02-13,6,190.2,31.7,28,2024-01-23,17,38,4.74,4,3,3,433,3.3333333333333335,Loyal Customers
7092,2024-01-24,1,15.02,15.02,2,2024-01-24,37,37,0.81,3,1,1,311,1.6666666666666667,Potential Loyalists
7093,2023-12-12,6,182.81,30.468333333333334,37,2023-09-13,80,170,1.06,2,3,3,233,2.6666666666666665,Loyal Customers
7094,2023-12-31,5,180.61,36.122,34,2023-11-13,61,109,1.38,2,3,3,233,2.6666666666666665,Loyal Customers
7095,2024-02-12,14,589.24,42.08857142857143,119,2023-12-16,18,76,5.53,4,5,5,455,4.666666666666667,Champions
7096,2024-01-29,8,271.32,33.915,58,2024-01-18,32,43,5.58,3,4,4,344,3.6666666666666665,Loyal Customers
7097,2024-02-10,12,529.38,44.115,92,2024-01-11,20,50,7.2,4,5,4,454,4.333333333333333,Champions
7098,2024-02-16,8,302.05,37.75625,55,2024-01-16,14,45,5.33,4,4,4,444,4.0,Champions
7099,2024-02-18,18,965.98,53.66555555555556,185,2024-01-11,12,50,10.8,5,5,5,555,5.0,Champions
7100,2024-02-06,9,388.08,43.12,79,2024-01-10,24,51,5.29,4,4,4,444,4.0,Champions
7101,2024-02-13,14,677.73,48.409285714285716,139,2024-01-10,17,51,8.24,4,5,5,455,4.666666666666667,Champions
7102,2024-01-27,1,29.05,29.05,5,2024-01-27,34,34,0.88,3,1,1,311,1.6666666666666667,Potential Loyalists
7103,2024-02-15,20,1181.43,59.0715,214,2023-12-29,15,63,9.52,4,5,5,455,4.666666666666667,Champions
7104,2024-02-03,12,497.13,41.4275,98,2024-01-10,27,51,7.06,4,5,4,454,4.333333333333333,Champions
7105,2024-02-26,20,1226.72,61.336,230,2023-12-22,4,70,8.57,5,5,5,555,5.0,Champions
7106,2023-12-11,5,155.53,31.106,26,2023-10-26,81,127,1.18,2,3,3,233,2.6666666666666665,Loyal Customers
7107,2024-01-24,7,247.24,35.32,50,2023-12-17,37,75,2.8,3,4,4,344,3.6666666666666665,Loyal Customers
7108,2024-02-20,13,629.01,48.385384615384616,106,2024-01-19,10,42,9.29,5,5,5,555,5.0,Champions
7109,2024-02-09,9,414.73,46.08111111111111,80,2024-01-16,21,45,6.0,4,4,4,444,4.0,Champions
7110,2023-09-17,1,27.06,27.06,5,2023-09-17,166,166,0.18,1,1,1,111,1.0,Lost Customers
7111,2024-02-02,8,287.78,35.9725,42,2024-01-17,28,44,5.45,3,4,4,344,3.6666666666666665,Loyal Customers
7112,2023-12-08,2,54.55,27.275,13,2023-11-08,84,114,0.53,2,1,1,211,1.3333333333333333,Potential Loyalists
7113,2024-02-07,4,105.7,26.425,16,2024-01-26,23,35,3.43,4,2,2,422,2.6666666666666665,Potential Loyalists
7114,2023-12-20,3,103.68,34.56,15,2023-11-19,72,103,0.87,2,2,2,222,2.0,Potential Loyalists
7115,2023-09-26,2,45.790000000000006,22.895000000000003,7,2023-08-27,157,187,0.32,1,1,1,111,1.0,Lost Customers
7116,2024-01-25,3,125.38999999999999,41.79666666666666,18,2024-01-13,36,48,1.88,3,2,2,322,2.3333333333333335,Potential Loyalists
7117,2023-11-15,3,109.03999999999999,36.346666666666664,22,2023-10-11,107,142,0.63,1,2,2,122,1.6666666666666667,Lost Customers
7118,2024-01-31,10,381.95,38.195,83,2023-12-26,30,66,4.55,3,4,4,344,3.6666666666666665,Loyal Customers
7119,2023-12-15,4,134.01999999999998,33.504999999999995,22,2023-10-21,77,132,0.91,2,2,2,222,2.0,Potential Loyalists
7120,2024-02-20,1,35.28,35.28,6,2024-02-20,10,10,3.0,5,1,1,511,2.3333333333333335,Potential Loyalists
7121,2024-02-16,22,1236.86,56.22090909090909,243,2023-12-30,14,62,10.65,4,5,5,455,4.666666666666667,Champions
7122,2023-09-19,2,57.150000000000006,28.575000000000003,12,2023-08-20,164,194,0.31,1,1,1,111,1.0,Lost Customers
7123,2023-10-04,1,12.48,12.48,2,2023-10-04,149,149,0.2,1,1,1,111,1.0,Lost Customers
7124,2024-02-10,11,502.52,45.68363636363636,88,2024-01-01,20,60,5.5,4,4,4,444,4.0,Champions
7125,2023-11-29,3,72.50999999999999,24.169999999999998,7,2023-09-30,93,153,0.59,1,2,2,122,1.6666666666666667,Lost Customers
7126,2024-01-31,11,416.65999999999997,37.878181818181815,78,2023-12-14,30,78,4.23,3,4,4,344,3.6666666666666665,Loyal Customers
7127,2023-12-30,8,305.68,38.21,52,2023-12-01,62,91,2.64,2,4,4,244,3.3333333333333335,Loyal Customers
7128,2023-08-21,2,59.11,29.555,7,2023-07-22,193,223,0.27,1,1,1,111,1.0,Lost Customers
7129,2024-02-26,11,448.35,40.75909090909091,91,2024-01-26,4,35,9.43,5,4,4,544,4.333333333333333,Champions
7130,2024-01-30,2,66.14,33.07,8,2024-01-28,31,33,1.82,3,1,2,312,2.0,Potential Loyalists
7131,2023-11-28,1,25.26,25.26,4,2023-11-28,94,94,0.32,1,1,1,111,1.0,Lost Customers
7132,2024-02-14,11,423.28000000000003,38.480000000000004,71,2024-01-26,16,35,9.43,4,4,4,444,4.0,Champions
7133,2024-01-15,11,375.26,34.11454545454546,68,2023-12-20,46,72,4.58,3,4,4,344,3.6666666666666665,Loyal Customers
7134,2024-02-05,13,523.73,40.28692307692308,111,2024-01-05,25,56,6.96,4,5,4,454,4.333333333333333,Champions
7135,2023-12-05,3,85.64,28.546666666666667,18,2023-11-13,87,109,0.83,2,2,2,222,2.0,Potential Loyalists
7136,2024-02-13,17,745.24,43.83764705882353,144,2023-12-31,17,61,8.36,4,5,5,455,4.666666666666667,Champions
7137,2024-01-30,12,553.4,46.11666666666667,114,2024-01-09,31,52,6.92,3,5,5,355,4.333333333333333,Loyal Customers
7138,2023-12-21,6,162.69,27.115,22,2023-10-22,71,131,1.37,2,3,3,233,2.6666666666666665,Loyal Customers
7139,2024-02-17,11,478.46000000000004,43.49636363636364,89,2024-01-18,13,43,7.67,5,4,4,544,4.333333333333333,Champions
7140,2024-01-26,5,167.01999999999998,33.403999999999996,38,2024-01-02,35,59,2.54,3,3,3,333,3.0,Loyal Customers
7141,2024-01-12,5,151.15,30.23,26,2023-12-06,49,86,1.74,3,3,3,333,3.0,Loyal Customers
7142,2023-11-28,2,68.41,34.205,13,2023-10-29,94,124,0.48,1,1,2,112,1.3333333333333333,Lost Customers
7143,2024-02-19,24,1364.66,56.86083333333334,265,2024-01-01,11,60,12.0,5,5,5,555,5.0,Champions
7144,2023-08-14,1,31.52,31.52,3,2023-08-14,200,200,0.15,1,1,1,111,1.0,Lost Customers
7145,2024-01-01,3,73.3,24.433333333333334,18,2023-11-21,60,101,0.89,2,2,2,222,2.0,Potential Loyalists
7146,2024-02-03,11,471.58,42.87090909090909,85,2023-12-31,27,61,5.41,4,4,4,444,4.0,Champions
7147,2023-12-12,7,168.05,24.00714285714286,30,2023-11-15,80,107,1.96,2,4,3,243,3.0,Loyal Customers
7148,2023-11-26,4,119.84,29.96,20,2023-10-27,96,126,0.95,1,2,2,122,1.6666666666666667,Lost Customers
7149,2024-02-06,5,198.71,39.742000000000004,40,2023-12-18,24,74,2.03,4,3,3,433,3.3333333333333335,Loyal Customers
7150,2024-02-26,4,144.22,36.055,25,2024-01-20,4,41,2.93,5,2,3,523,3.3333333333333335,Potential Loyalists
7151,2023-12-15,5,147.37,29.474,27,2023-10-30,77,123,1.22,2,3,3,233,2.6666666666666665,Loyal Customers
7152,2023-11-04,1,12.72,12.72,5,2023-11-04,118,118,0.25,1,1,1,111,1.0,Lost Customers
7153,2024-01-10,7,209.05,29.864285714285717,37,2023-11-30,51,92,2.28,2,4,3,243,3.0,Loyal Customers
7154,2023-12-13,3,78.8,26.266666666666666,17,2023-11-04,79,118,0.76,2,2,2,222,2.0,Potential Loyalists
7155,2023-11-12,4,114.68,28.67,22,2023-10-09,110,144,0.83,1,2,2,122,1.6666666666666667,Lost Customers
7156,2023-11-13,2,44.379999999999995,22.189999999999998,6,2023-11-09,109,113,0.53,1,1,1,111,1.0,Lost Customers
7157,2023-10-01,1,24.76,24.76,6,2023-10-01,152,152,0.2,1,1,1,111,1.0,Lost Customers
7158,2024-02-22,13,651.78,50.136923076923075,118,2024-01-13,8,48,8.12,5,5,5,555,5.0,Champions
7159,2024-01-28,12,559.57,46.630833333333335,107,2023-12-30,33,62,5.81,3,5,5,355,4.333333333333333,Loyal Customers
7160,2024-02-10,9,328.11,36.45666666666667,74,2024-01-19,20,42,6.43,4,4,4,444,4.0,Champions
7161,2024-02-04,4,114.89,28.7225,27,2024-01-27,26,34,3.53,4,2,2,422,2.6666666666666665,Potential Loyalists
7162,2024-01-20,5,186.15,37.230000000000004,37,2024-01-13,41,48,3.12,3,3,3,333,3.0,Loyal Customers
7163,2023-11-24,1,23.51,23.51,3,2023-11-24,98,98,0.31,1,1,1,111,1.0,Lost Customers
7164,2023-11-01,3,60.12,20.04,11,2023-09-19,121,164,0.55,1,2,1,121,1.3333333333333333,Lost Customers
7165,2024-02-11,9,309.06,34.34,53,2024-01-02,19,59,4.58,4,4,4,444,4.0,Champions
7166,2024-01-05,4,130.75,32.6875,24,2023-11-23,56,99,1.21,2,2,2,222,2.0,Potential Loyalists
7167,2024-02-14,8,357.03,44.62875,74,2024-01-27,16,34,7.06,4,4,4,444,4.0,Champions
7168,2024-01-19,5,174.66,34.932,34,2024-01-13,42,48,3.12,3,3,3,333,3.0,Loyal Customers
7169,2024-02-21,12,788.41,65.70083333333334,157,2024-01-13,9,48,7.5,5,5,5,555,5.0,Champions
7170,2024-01-18,7,262.31,37.472857142857144,43,2023-12-12,43,80,2.62,3,4,4,344,3.6666666666666665,Loyal Customers
7171,2024-01-04,4,153.81,38.4525,33,2023-12-15,57,77,1.56,2,2,3,223,2.3333333333333335,Potential Loyalists
7172,2023-12-10,5,159.63,31.926,32,2023-10-09,82,144,1.04,2,3,3,233,2.6666666666666665,Loyal Customers
7173,2023-12-11,4,119.69,29.9225,22,2023-11-26,81,96,1.25,2,2,2,222,2.0,Potential Loyalists
7174,2024-01-24,5,151.37,30.274,27,2023-12-19,37,73,2.05,3,3,3,333,3.0,Loyal Customers
7175,2024-02-22,24,1478.29,61.595416666666665,277,2023-12-30,8,62,11.61,5,5,5,555,5.0,Champions
7176,2024-02-25,9,673.13,74.79222222222222,138,2024-02-10,5,20,13.5,5,4,5,545,4.666666666666667,Champions
7177,2023-07-16,1,25.28,25.28,7,2023-07-16,229,229,0.13,1,1,1,111,1.0,Lost Customers
7178,2023-08-22,2,65.97,32.985,15,2023-08-13,192,201,0.3,1,1,2,112,1.3333333333333333,Lost Customers
7179,2024-02-23,10,474.58,47.458,101,2024-01-27,7,34,8.82,5,4,4,544,4.333333333333333,Champions
7180,2024-01-19,6,283.61,47.26833333333334,50,2023-12-31,42,61,2.95,3,3,4,334,3.3333333333333335,Loyal Customers
7181,2024-01-28,9,296.65999999999997,32.962222222222216,61,2023-12-31,33,61,4.43,3,4,4,344,3.6666666666666665,Loyal Customers
7182,2024-01-10,6,199.09,33.181666666666665,30,2023-12-07,51,85,2.12,2,3,3,233,2.6666666666666665,Loyal Customers
7183,2024-02-01,7,269.95,38.56428571428571,46,2024-01-11,29,50,4.2,3,4,4,344,3.6666666666666665,Loyal Customers
7184,2024-02-24,21,1229.32,58.539047619047615,250,2023-12-24,6,68,9.26,5,5,5,555,5.0,Champions
7185,2024-01-30,6,183.36,30.560000000000002,26,2023-12-18,31,74,2.43,3,3,3,333,3.0,Loyal Customers
7186,2024-02-15,13,510.88,39.29846153846154,87,2023-12-27,15,65,6.0,4,5,4,454,4.333333333333333,Champions
7187,2024-02-14,11,493.46,44.86,79,2024-01-24,16,37,8.92,4,4,4,444,4.0,Champions
7188,2024-02-09,13,480.9,36.99230769230769,92,2024-01-12,21,49,7.96,4,5,4,454,4.333333333333333,Champions
7189,2023-11-30,4,102.92,25.73,14,2023-10-26,92,127,0.94,1,2,2,122,1.6666666666666667,Lost Customers
7190,2024-01-05,3,114.53999999999999,38.18,23,2023-12-03,56,89,1.01,2,2,2,222,2.0,Potential Loyalists
7191,2024-02-08,12,535.38,44.615,95,2023-12-27,22,65,5.54,4,5,4,454,4.333333333333333,Champions
7192,2024-01-10,5,175.55,35.11,42,2023-12-30,51,62,2.42,2,3,3,233,2.6666666666666665,Loyal Customers
7193,2024-01-17,5,162.57999999999998,32.516,29,2023-12-25,44,67,2.24,3,3,3,333,3.0,Loyal Customers
7194,2024-01-12,2,61.76,30.88,12,2023-12-13,49,79,0.76,3,1,1,311,1.6666666666666667,Potential Loyalists
7195,2023-11-17,1,40.66,40.66,8,2023-11-17,105,105,0.29,1,1,1,111,1.0,Lost Customers
7196,2024-02-14,10,374.01,37.400999999999996,54,2024-01-30,16,31,9.68,4,4,4,444,4.0,Champions
7197,2023-10-04,2,31.990000000000002,15.995000000000001,3,2023-09-04,149,179,0.34,1,1,1,111,1.0,Lost Customers
7198,2023-12-15,3,87.17,29.05666666666667,17,2023-10-21,77,132,0.68,2,2,2,222,2.0,Potential Loyalists
7199,2024-01-07,3,84.47,28.156666666666666,16,2023-11-20,54,102,0.88,2,2,2,222,2.0,Potential Loyalists
7200,2024-02-04,1,25.9,25.9,4,2024-02-04,26,26,1.15,4,1,1,411,2.0,Potential Loyalists
7201,2024-01-22,4,142.26999999999998,35.567499999999995,29,2023-12-21,39,71,1.69,3,2,2,322,2.3333333333333335,Potential Loyalists
7202,2024-02-13,14,743.23,53.087857142857146,133,2023-12-23,17,69,6.09,4,5,5,455,4.666666666666667,Champions
7203,2023-09-26,3,50.09,16.69666666666667,13,2023-09-01,157,182,0.49,1,2,1,121,1.3333333333333333,Lost Customers
7204,2024-01-03,6,210.63,35.105,28,2023-12-25,58,67,2.69,2,3,3,233,2.6666666666666665,Loyal Customers
7205,2024-01-13,9,307.84,34.20444444444444,64,2023-12-29,48,63,4.29,3,4,4,344,3.6666666666666665,Loyal Customers
7206,2024-02-15,3,87.95,29.316666666666666,12,2024-01-28,15,33,2.73,4,2,2,422,2.6666666666666665,Potential Loyalists
7207,2024-02-25,18,968.6899999999999,53.816111111111105,182,2024-01-09,5,52,10.38,5,5,5,555,5.0,Champions
7208,2024-01-30,11,490.51,44.591818181818184,97,2023-12-14,31,78,4.23,3,4,4,344,3.6666666666666665,Loyal Customers
7209,2023-12-27,3,85.22,28.406666666666666,17,2023-11-16,65,106,0.85,2,2,2,222,2.0,Potential Loyalists
7210,2024-01-14,6,189.18,31.53,31,2023-11-25,47,97,1.86,3,3,3,333,3.0,Loyal Customers
7211,2023-11-29,7,208.74,29.82,36,2023-10-08,93,145,1.45,1,4,3,143,2.6666666666666665,Loyal Customers
